업소명,소재지도로명주소,소재지지번주소,address,latitude,longitude,chain
커피 바리아르,서울특별시 강서구 화곡로52길 33,서울특별시 강서구 화곡동 980-13 ,서울특별시 강서구 화곡동 980-13,126.850340840863,37.549730463487,
라니크(Ranique),서울특별시 강서구 방화대로6다길 6-16,서울특별시 강서구 공항동 1353-6 2층 ,서울특별시 강서구 공항동 1353-6,126.817179526842,37.5553887987214,
빨라쪼 화곡점(PALAZZO DEL FREDDO),서울특별시 강서구 강서로17길 25,서울특별시 강서구 화곡동 348-21 1층 ,서울특별시 강서구 화곡동 348-21,126.844466327817,37.5326384897099,
바빈스커피 방화점,서울특별시 강서구 양천로24길 21,"서울특별시 강서구 방화동 281-31 지하1층, 1층 ",서울특별시 강서구 방화동 281-31,126.815614566158,37.5723358859265,
빽다방 마곡역류마타워점,서울특별시 강서구 공항대로 164,서울특별시 강서구 마곡동 798-2 류마타워 1층 105호,서울특별시 강서구 마곡동 798-2,126.825514827621,37.5593259702511,
메가엠지씨커피 가양초점,서울특별시 강서구 허준로 198,서울특별시 강서구 가양동 1488 가양프라자 113호,서울특별시 강서구 가양동 1488,126.860254088709,37.5612915907155,
발도스커피 화곡점,서울특별시 강서구 화곡로 342,서울특별시 강서구 화곡동 1111-4 포유 1층 101호,서울특별시 강서구 화곡동 1111-4,126.851747033493,37.5541250502251,
RUNCIBLE CAFE,서울특별시 강서구 공항대로 284,서울특별시 강서구 내발산동 646 1층 ,서울특별시 강서구 내발산동 646,126.839101262993,37.5581849641381,
점핑하이,서울특별시 강서구 마곡서로 133,서울특별시 강서구 마곡동 743-4 마곡엠밸리7단지 704동 203호,서울특별시 강서구 마곡동 743-4,126.823838667719,37.5645561030039,
크로플로 화곡점,서울특별시 강서구 강서로 145,서울특별시 강서구 화곡동 401-1 보눔 하우스 화곡 1층 102호,서울특별시 강서구 화곡동 401-1,126.841415887515,37.5399014458122,
안젤라스,서울특별시 강서구 강서로 348,서울특별시 강서구 내발산동 657 우장산힐스테이트 상가1동 비104호,서울특별시 강서구 내발산동 657,126.83808109977,37.5570784073479,
포미키친 화곡점,서울특별시 강서구 가로공원로 215,서울특별시 강서구 화곡동 379-14 1층 ,서울특별시 강서구 화곡동 379-14,126.839745213917,37.5377949066241,
카페샤르,서울특별시 강서구 마곡서로 152,서울특별시 강서구 마곡동 759-1 두산더랜드타워 1층 A동 115호,서울특별시 강서구 마곡동 759-1,126.82597944995,37.5676859104888,
에스엠 커피숍 S.M. coffee,서울특별시 강서구 양천로57길 9-14,서울특별시 강서구 가양동 1479-7 가양제일프라자 1층 104호,서울특별시 강서구 가양동 1479-7,126.851464062702,37.5638389666009,
Cafe Blessing (블레싱 카페),서울특별시 강서구 양천로24길 70,서울특별시 강서구 방화동 260-5 방화미라클 1층 101호,서울특별시 강서구 방화동 260-5,126.815206478837,37.5701849355306,
메가엠지씨커피 마곡역점(MEGA MGC COFFEE),서울특별시 강서구 공항대로 190,서울특별시 강서구 마곡동 799-2 푸리마타워 1층 107호,서울특별시 강서구 마곡동 799-2,126.828637182941,37.5590423146669,
디저트39(등촌역점),서울특별시 강서구 공항대로 531,서울특별시 강서구 염창동 274-18 한울밸리움 1층 105호,서울특별시 강서구 염창동 274-18,126.865471141449,37.5511356670438,
연이당,서울특별시 강서구 양천로30길 42,서울특별시 강서구 방화동 197-1 1층 ,서울특별시 강서구 방화동 197-1,126.822468063653,37.5713379987955,
커피사피엔스 가양더스카이밸리5차,서울특별시 강서구 화곡로 416,서울특별시 강서구 등촌동 628-9 가양역 더스카이밸리5차 지식산업센터 111호,서울특별시 강서구 등촌동 628-9,126.855419700734,37.5600240146894,
구흐망디즈,서울특별시 강서구 까치산로4길 61,서울특별시 강서구 화곡동 102-11 1층 ,서울특별시 강서구 화곡동 102-11,126.84618602322,37.5404675461391,
메가엠지씨커피 강서등촌점,서울특별시 강서구 공항대로61길 22,서울특별시 강서구 염창동 273-8 1층 ,서울특별시 강서구 염창동 273-8,126.865897784304,37.5519544383823,
카페게이트 강서한강자이점,서울특별시 강서구 양천로 401,서울특별시 강서구 가양동 1498 강서한강자이타워 1층 A동 109-1호,서울특별시 강서구 가양동 1498,126.84764409296,37.5657010514328,
O'Sol plant cafe(오솔식물카페),서울특별시 강서구 공항대로 303,서울특별시 강서구 등촌동 672-5 두드림빌딩 1층 ,서울특별시 강서구 등촌동 672-5,126.841502878735,37.5585095077946,
트리플에이,서울특별시 강서구 공항대로 222,서울특별시 강서구 마곡동 800-4 발산W타워 103호,서울특별시 강서구 마곡동 800-4,126.832173382942,37.5586687054378,
메가엠지씨커피 마곡유림,서울특별시 강서구 강서로 419,서울특별시 강서구 마곡동 793 유림트윈파크 1층 111호,서울특별시 강서구 마곡동 793,126.839209217691,37.5629853472673,
매머드익스프레스 마곡두산더랜드타워점,서울특별시 강서구 마곡서로 152,서울특별시 강서구 마곡동 759-1 두산더랜드타워 A동 105호,서울특별시 강서구 마곡동 759-1,126.82597944995,37.5676859104888,
카페 65(cafe 65),서울특별시 강서구 송정로 65,서울특별시 강서구 공항동 52-11 2층 ,서울특별시 강서구 공항동 52-11,126.809701839905,37.5605955522845,
크로플덕,서울특별시 강서구 강서로47길 165,서울특별시 강서구 내발산동 750-11 신원메디칼프라자 9층 81호,서울특별시 강서구 내발산동 750-11,126.826919545523,37.5534315567653,
샌디얌,서울특별시 강서구 곰달래로49가길 17,서울특별시 강서구 화곡동 821-13 미림 1층 2호,서울특별시 강서구 화곡동 821-13,126.85776261629,37.53454897477,
Lively 라이블리,서울특별시 강서구 강서로 409,서울특별시 강서구 마곡동 793-4 엘리안 1층 108호,서울특별시 강서구 마곡동 793-4,126.838944660007,37.5621650806465,
오니 테이블,서울특별시 강서구 양천로66길 21,서울특별시 강서구 등촌동 633-17 등촌투웨니퍼스트2차 1층 202동 102호,서울특별시 강서구 등촌동 633-17,126.86517577709,37.5540878086392,
카페 커디(CAFE CUDI),서울특별시 강서구 공항대로 247,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 1층 133호,서울특별시 강서구 마곡동 797-1,126.83523920295,37.5593135416408,
과일 프레소,서울특별시 강서구 강서로 349,서울특별시 강서구 내발산동 654-4 1층 7호,서울특별시 강서구 내발산동 654-4,126.837392387854,37.5568874407015,
페이브 강서NC점(FAVE),서울특별시 강서구 강서로56길 17,서울특별시 강서구 등촌동 689 NC 강서점 8층 ,서울특별시 강서구 등촌동 689,126.840498784915,37.559933531546,
달보드레,서울특별시 강서구 까치산로 191,서울특별시 강서구 화곡동 1114-22 신남빌딩 1층 ,서울특별시 강서구 화곡동 1114-22,126.8540134619,37.5542679792389,
Merry-go-round 메리고라운드,서울특별시 강서구 등촌로13다길 32-19,서울특별시 강서구 화곡동 825-1 1층 ,서울특별시 강서구 화곡동 825-1,126.85869318188,37.5354615435668,
해머스미스커피 마곡아이파크점,서울특별시 강서구 마곡중앙8로 90,서울특별시 강서구 마곡동 795-2 마곡아이파크 1층 118호,서울특별시 강서구 마곡동 795-2,126.837593310628,37.5605729719154,
카페오즈,서울특별시 강서구 마곡중앙6로 45,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 1층 106호,서울특별시 강서구 마곡동 772-5,126.832720625607,37.5606312206415,
크로플덕 오리아가씨,서울특별시 강서구 화곡로24길 60,서울특별시 강서구 화곡동 379-5 102호,서울특별시 강서구 화곡동 379-5,126.839296761799,37.5383992281868,
아이캔커피 마곡점,서울특별시 강서구 강서로56길 56,"서울특별시 강서구 등촌동 671-5 메종드남광 101,102호 ",서울특별시 강서구 등촌동 671-5,126.841831213744,37.5592027241024,
카페 오소,서울특별시 강서구 월정로 128,서울특별시 강서구 화곡동 357-45 1층 ,서울특별시 강서구 화곡동 357-45,126.83820962927,37.5305486829713,
카페 마르멜로,서울특별시 강서구 곰달래로25길 37,서울특별시 강서구 화곡동 341-7 1층 ,서울특별시 강서구 화곡동 341-7,126.848741248332,37.5323163485818,
커피 내음,서울특별시 강서구 곰달래로 225,서울특별시 강서구 화곡동 837-10 1층 104호,서울특별시 강서구 화곡동 837-10,126.858028856534,37.5318536823565,
차오르다,서울특별시 강서구 강서로54길 11,서울특별시 강서구 등촌동 674-2 2층 가동 ,서울특별시 강서구 등촌동 674-2,126.839349532387,37.5594168739297,
슬로프커피,서울특별시 강서구 화곡로68길 149,서울특별시 강서구 등촌동 631-17 DongNam II 101호,서울특별시 강서구 등촌동 631-17,126.861825766383,37.556126496097,
카페로이,서울특별시 강서구 금낭화로 20,서울특별시 강서구 방화동 598-144 호암빌딩 1층 102호,서울특별시 강서구 방화동 598-144,126.81191543914,37.5670763531789,
더 카페 마곡점,서울특별시 강서구 공항대로 212,서울특별시 강서구 마곡동 800-1 문영 퀸즈파크11차 1층 101호,서울특별시 강서구 마곡동 800-1,126.831007635455,37.5588248070734,
Mark 마크,서울특별시 강서구 화곡로26가길 32,서울특별시 강서구 화곡동 1074-2 1층 ,서울특별시 강서구 화곡동 1074-2,126.838334339622,37.540543193548,
텐퍼센트 스페셜티 커피 화곡역점,서울특별시 강서구 강서로 161,서울특별시 강서구 화곡동 1075-12 1층 101호,서울특별시 강서구 화곡동 1075-12,126.840558418071,37.5411333083482,
커피에 꽃을 담다,서울특별시 강서구 마곡동로 161,서울특별시 강서구 마곡동 812 서울식물원 방문자센터 1층 ,서울특별시 강서구 마곡동 812,126.83284283132,37.5722444079878,
메가엠지씨커피 강서세무서점,서울특별시 강서구 공항대로 103,서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지 판매시설2동 104호 ,서울특별시 강서구 마곡동 744,126.819165394649,37.5622651046048,
빈날,서울특별시 강서구 양천로26길 107,서울특별시 강서구 마곡동 222-11 1층 102호,서울특별시 강서구 마곡동 222-11,126.822488309407,37.5728711605902,
카페 에프오(CAFE F5),서울특별시 강서구 공항대로 212,서울특별시 강서구 마곡동 800-1 문영 퀸즈파크11차 1층 119호,서울특별시 강서구 마곡동 800-1,126.831007635455,37.5588248070734,
행복한 푸드,서울특별시 강서구 곰달래로 177,서울특별시 강서구 화곡동 872-17 1층 ,서울특별시 강서구 화곡동 872-17,126.852684618081,37.5311417435513,
망원동 티라미슈,서울특별시 강서구 공항대로 190,서울특별시 강서구 마곡동 799-2 푸리마타워 1층 111호,서울특별시 강서구 마곡동 799-2,126.828637182941,37.5590423146669,
커피사피엔스 발산점,서울특별시 강서구 마곡중앙8로5길 11,서울특별시 강서구 마곡동 791-5 마곡파인스퀘어Ⅲ 1층 111호,서울특별시 강서구 마곡동 791-5,126.837098401629,37.5619100886907,
카페인풀,서울특별시 강서구 마곡중앙로 165,서울특별시 강서구 마곡동 757-5 프라이빗타워타워1차 1층 104호,서울특별시 강서구 마곡동 757-5,126.827697450113,37.5685808655445,
OCAD(오캐드),서울특별시 강서구 공항대로55길 14,서울특별시 강서구 등촌동 645-9 1층 ,서울특별시 강서구 등촌동 645-9,126.860961295904,37.5537142330074,
공차 우장산역점,서울특별시 강서구 강서로 259,서울특별시 강서구 내발산동 723-2 우장산역엠버리움빌딩 104호,서울특별시 강서구 내발산동 723-2,126.835997635372,37.5488727643728,
원스 어 데이,서울특별시 강서구 까치산로 170-1,서울특별시 강서구 화곡동 1132 1층 1호,서울특별시 강서구 화곡동 1132,126.853250965992,37.5523937707421,
메가엠지씨커피 방화중앙점,서울특별시 강서구 방화동로 102,서울특별시 강서구 방화동 249-8 1층 ,서울특별시 강서구 방화동 249-8,126.812998823052,37.5694621054707,
카페게이트 마곡류마타워점,서울특별시 강서구 공항대로 164,서울특별시 강서구 마곡동 798-2 류마타워 1층 114호,서울특별시 강서구 마곡동 798-2,126.825514827621,37.5593259702511,
매니앜,서울특별시 강서구 양천로 344,서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 1층 148-1호,서울특별시 강서구 마곡동 776-2,126.840359563104,37.5682660192783,
플랜 마곡점,서울특별시 강서구 공항대로 219,서울특별시 강서구 마곡동 774-3 센테니아 1층 119호,서울특별시 강서구 마곡동 774-3,126.83201084043,37.5596348826715,
백억커피 본점,서울특별시 강서구 강서로16길 32,서울특별시 강서구 화곡동 341-16 화창빌딩 103호,서울특별시 강서구 화곡동 341-16,126.848125023369,37.5330780742698,
하삼동커피 마곡나루역점,서울특별시 강서구 마곡중앙로 161-11,서울특별시 강서구 마곡동 760-1 힐스테이트에코마곡나루역라마다앙코르서울    1층 A-119호,서울특별시 강서구 마곡동 760-1,126.826720979429,37.5679745986878,
이공커피 화곡점,서울특별시 강서구 등촌로5길 8,서울특별시 강서구 화곡동 775-11 1층 우측점포 맨끝 ,서울특별시 강서구 화곡동 775-11,126.863044326066,37.5334190567966,
스마일스푼 등촌점,서울특별시 강서구 화곡로66길 142,서울특별시 강서구 등촌동 644-1 1층 ,서울특별시 강서구 등촌동 644-1,126.860702563115,37.555004336128,
커피101스트릿(등촌본점),서울특별시 강서구 화곡로66길 76,서울특별시 강서구 등촌동 641-3 1층 ,서울특별시 강서구 등촌동 641-3,126.857420654566,37.5566167169327,
달아달아,서울특별시 강서구 강서로7길 35,서울특별시 강서구 화곡동 901-15 시온빌딩 1층 ,서울특별시 강서구 화곡동 901-15,126.84581514896,37.5293502549465,
커피쿡 발산역점,서울특별시 강서구 강서로56가길 35,서울특별시 강서구 등촌동 678-5 에이치투아이앤티빌딩 1층 ,서울특별시 강서구 등촌동 678-5,126.839951250771,37.561136070692,
제이디공방,서울특별시 강서구 곰달래로47길 19,서울특별시 강서구 화곡동 834-1 1층 103호,서울특별시 강서구 화곡동 834-1,126.857019137106,37.532487939843,
메가엠지씨커피 화곡중앙시장점,서울특별시 강서구 가로공원로76길 73,서울특별시 강서구 화곡동 362-86 1층 ,서울특별시 강서구 화곡동 362-86,126.83855303361,37.5339952987106,
카페게이트 강서염창점,서울특별시 강서구 양천로 696,서울특별시 강서구 염창동 264-10 1층 102호,서울특별시 강서구 염창동 264-10,126.873074153598,37.5499915282084,
마이니모(minymoe),서울특별시 강서구 양천로66길 6,서울특별시 강서구 등촌동 632-4 삼성한사랑1차아파트 1층 105호,서울특별시 강서구 등촌동 632-4,126.863937231668,37.555145780298,
RGB COFFEE,서울특별시 강서구 마곡중앙로 59-17,서울특별시 강서구 마곡동 798-6 류마타워Ⅱ ,서울특별시 강서구 마곡동 798-6,126.824795871557,37.5589090959127,
카페인중독마곡점,서울특별시 강서구 마곡중앙6로 16,서울특별시 강서구 마곡동 773-2 마곡지엠지타워 1층 122호,서울특별시 강서구 마곡동 773-2,126.829006208171,37.5604015515818,
커피사피엔스 등촌 데시앙플렉스점,서울특별시 강서구 양천로 424,서울특별시 강서구 등촌동 14-7 가양역 데시앙플렉스 지식산업센터 126호,서울특별시 강서구 등촌동 14-7,126.847971033372,37.5642277147695,
한담,서울특별시 강서구 양천로 251,"서울특별시 강서구 마곡동 56-22 마곡레포츠센터, 마곡실내배트민턴장 ",서울특별시 강서구 마곡동 56-22,126.832148803205,37.5731554994777,
아브릴 Avril,서울특별시 강서구 마곡서로 175,서울특별시 강서구 마곡동 738 마곡엠밸리4단지 407동 B103호,서울특별시 강서구 마곡동 738,126.824232519697,37.568908134597,
엘리케이커,서울특별시 강서구 마곡중앙5로 6,서울특별시 강서구 마곡동 760 마곡나루역보타닉푸르지오시티 B143호,서울특별시 강서구 마곡동 760,126.827554917518,37.5673140391214,
발도스(방화역점),서울특별시 강서구 금낭화로 145,서울특별시 강서구 방화동 829-5 에어뷰21-1오피스텔 119호,서울특별시 강서구 방화동 829-5,126.812798304593,37.5783009851923,
카카두카페,서울특별시 강서구 마곡동로 161,서울특별시 강서구 마곡동 812 서울식물원 1층 ,서울특별시 강서구 마곡동 812,126.83284283132,37.5722444079878,
국민우유집 마곡나루점,서울특별시 강서구 마곡중앙5로1길 20,서울특별시 강서구 마곡동 757-3 마곡나루역보타닉비즈타워 109호,서울특별시 강서구 마곡동 757-3,126.826712019131,37.5686664592954,
현이담,서울특별시 강서구 공항대로 206,서울특별시 강서구 마곡동 800 나인스퀘어 5층 503호,서울특별시 강서구 마곡동 800,126.830272839065,37.5588934901654,
백억커피 발산점,서울특별시 강서구 강서로 348,서울특별시 강서구 내발산동 657 우장산힐스테이트 상가1동 102-6호,서울특별시 강서구 내발산동 657,126.83808109977,37.5570784073479,
엘리쿠키,서울특별시 강서구 마곡중앙2로 35,서울특별시 강서구 마곡동 800-15 이너매스마곡Ⅱ 4층 422호,서울특별시 강서구 마곡동 800-15,126.830661784149,37.5579650314969,
로지에떼,서울특별시 강서구 마곡중앙로 161-1,서울특별시 강서구 마곡동 760-2 마곡나루역캐슬파크 214호,서울특별시 강서구 마곡동 760-2,126.827453357716,37.5678656599047,
하르당,서울특별시 강서구 강서로 64,서울특별시 강서구 화곡동 340-47 1층 ,서울특별시 강서구 화곡동 340-47,126.846059127334,37.5335037348971,
손만동제과,서울특별시 강서구 공항대로 220,서울특별시 강서구 마곡동 800-3 우성에스비타워Ⅱ 108호,서울특별시 강서구 마곡동 800-3,126.831765636495,37.5587038045971,
데니스커피 마곡점,서울특별시 강서구 강서로 405,서울특별시 강서구 마곡동 793-6 우성르보아 108호,서울특별시 강서구 마곡동 793-6,126.838811250073,37.5618344133539,
아메리칸트레일러 이대서울병원점,서울특별시 강서구 공항대로 260,서울특별시 강서구 마곡동 808 이화의대부속서울병원 ,서울특별시 강서구 마곡동 808,126.836266829117,37.5572628621214,
코너213 corner213,서울특별시 강서구 공항대로 213,서울특별시 강서구 마곡동 774-2 보타닉파크타워2 110호,서울특별시 강서구 마곡동 774-2,126.831365571556,37.5596993751147,
매머드익스프레스 개화산역점,서울특별시 강서구 양천로 19,서울특별시 강서구 방화동 498-4 라테라스 101호,서울특별시 강서구 방화동 498-4,126.806007387736,37.5728161264221,
그릭다,서울특별시 강서구 마곡중앙로 161-22,서울특별시 강서구 마곡동 758-2 마곡일성트루엘플래닛 107호,서울특별시 강서구 마곡동 758-2,126.82578514534,37.568638335633,
카페 라스팔마스,서울특별시 강서구 마곡중앙4로 22,서울특별시 강서구 마곡동 799-11 파인스퀘어 B동 103호,서울특별시 강서구 마곡동 799-11,126.829009917866,37.5582829549403,
디바이드바이커피(DIVIDE BY COFFEE),서울특별시 강서구 마곡중앙8로5길 63,서울특별시 강서구 마곡동 782 1층 113호,서울특별시 강서구 마곡동 782,126.838422664924,37.5666164557397,
봉명동내커피 마곡점,서울특별시 강서구 마곡동로10길 23,서울특별시 강서구 마곡동 776 마곡파크뷰대방디엠시티오피스텔 114호,서울특별시 강서구 마곡동 776,126.839355910873,37.5686751510585,
Hello There(헬로우 데어),서울특별시 강서구 마곡중앙4로 22,서울특별시 강서구 마곡동 799-11 파인스퀘어 B동 119호,서울특별시 강서구 마곡동 799-11,126.829009917866,37.5582829549403,
LATTE YOU(라떼유),서울특별시 강서구 공항대로59길 22,서울특별시 강서구 등촌동 647-37 1층 ,서울특별시 강서구 등촌동 647-37,126.863886244047,37.5526896932108,
밀림,서울특별시 강서구 등촌로 213,서울특별시 강서구 등촌동 510-13 1층 ,서울특별시 강서구 등촌동 510-13,126.862988809415,37.5487350773536,
Brotzeit(브로트짜이트),서울특별시 강서구 곰달래로49길 95,서울특별시 강서구 화곡동 463-27 1층 ,서울특별시 강서구 화곡동 463-27,126.855456512833,37.5353954573374,
공차 마곡역점,서울특별시 강서구 공항대로 168,서울특별시 강서구 마곡동 798-3 747 1층 107호,서울특별시 강서구 마곡동 798-3,126.82617926012,37.5592465814627,
어나더사이드,서울특별시 강서구 강서로 318,서울특별시 강서구 내발산동 677 1층 ,서울특별시 강서구 내발산동 677,126.837149511419,37.5540279731359,
KEEP GOING (킵고카페),서울특별시 강서구 강서로17가길 46,"서울특별시 강서구 화곡동 351-89 중앙하이츠아파트 1층 102,103호 상가동 ",서울특별시 강서구 화곡동 351-89,126.843529234023,37.536466772,
과당,서울특별시 강서구 강서로8길 166-8,서울특별시 강서구 화곡동 846-38 지디로뷰 102호,서울특별시 강서구 화곡동 846-38,126.857324928882,37.5304799793701,
GGUDDA 꾸따,서울특별시 강서구 양천로30길 76,서울특별시 강서구 방화동 198-5 길성빌딩 ,서울특별시 강서구 방화동 198-5,126.822627305226,37.5697742022988,
움라우트 카페,서울특별시 강서구 강서로33가길 52,서울특별시 강서구 화곡동 1032-4 1층 ,서울특별시 강서구 화곡동 1032-4,126.837568891314,37.5438215983397,
주다카롱(judacaron),서울특별시 강서구 마곡중앙4로 22,서울특별시 강서구 마곡동 799-11 파인스퀘어 B동 113호,서울특별시 강서구 마곡동 799-11,126.829009917866,37.5582829549403,
진심커피 마곡우성점,서울특별시 강서구 공항대로 220,서울특별시 강서구 마곡동 800-3 우성에스비타워Ⅱ 1층 112호,서울특별시 강서구 마곡동 800-3,126.831765636495,37.5587038045971,
크로플 아일랜드,서울특별시 강서구 방화대로37길 35,서울특별시 강서구 방화동 794 마곡현대1차아파트 1층 상가동 1호,서울특별시 강서구 방화동 794,126.814243409875,37.5698665444532,
컴포즈커피 목동사거리점,서울특별시 강서구 등촌로5길 2,서울특별시 강서구 화곡동 775-8 1층 102호,서울특별시 강서구 화곡동 775-8,126.863297865971,37.5334847631785,
베트남 쌍둥이 커피,서울특별시 강서구 공항대로4길 16,서울특별시 강서구 공항동 42-15 102호,서울특별시 강서구 공항동 42-15,126.810642700316,37.5605112902228,
CAFE OZ(카페오즈),서울특별시 강서구 강서로 178,서울특별시 강서구 화곡동 1052-9 1층 ,서울특별시 강서구 화곡동 1052-9,126.839974060623,37.5425296967668,
제제커피 마곡나루점,서울특별시 강서구 마곡중앙5로 18,서울특별시 강서구 마곡동 759-5 메이플레이스 빌딩 1층 판매6호,서울특별시 강서구 마곡동 759-5,126.825841587227,37.5672462920678,
달쥬과일상점 마곡31호점,서울특별시 강서구 마곡중앙2로 35,서울특별시 강서구 마곡동 800-15 이너매스마곡Ⅱ 123호,서울특별시 강서구 마곡동 800-15,126.830661784149,37.5579650314969,
그릿 시냇가,서울특별시 강서구 까치산로15길 6,서울특별시 강서구 화곡동 29-177 1층 ,서울특별시 강서구 화곡동 29-177,126.847988584515,37.5468410217499,
블루샥 마곡중앙점,서울특별시 강서구 마곡중앙6로 21,서울특별시 강서구 마곡동 771-4 이너매스마곡Ⅰ 107호,서울특별시 강서구 마곡동 771-4,126.829618546018,37.560835635621,
카페 다정,서울특별시 강서구 등촌로39바길 22,서울특별시 강서구 등촌동 522-36 무지개하우스 1층 101호,서울특별시 강서구 등촌동 522-36,126.861162187679,37.5471788121128,
플러스82 마곡점,서울특별시 강서구 마곡중앙6로 16,서울특별시 강서구 마곡동 773-2 마곡지엠지타워 130호,서울특별시 강서구 마곡동 773-2,126.829006208171,37.5604015515818,
아이키친 마곡점,서울특별시 강서구 마곡중앙로 59-21,"서울특별시 강서구 마곡동 798-5 에이스타워Ⅱ 3층 323,324호",서울특별시 강서구 마곡동 798-5,126.824241089722,37.5588046568145,
친구떡볶이카페,서울특별시 강서구 마곡중앙로 161-17,서울특별시 강서구 마곡동 759-3 보타닉파크타워Ⅰ 115호,서울특별시 강서구 마곡동 759-3,126.825960812712,37.5680581740122,
예루커피컴퍼니,서울특별시 강서구 마곡중앙6로 21,서울특별시 강서구 마곡동 771-4 이너매스마곡Ⅰ 105호,서울특별시 강서구 마곡동 771-4,126.829618546018,37.560835635621,
피커 PICKER,서울특별시 강서구 마곡동로3길 26,서울특별시 강서구 마곡동 774-5 랑데르2 112호,서울특별시 강서구 마곡동 774-5,126.830520236383,37.5601974065541,
리플레이버(RE:FLAVOR),서울특별시 강서구 화곡로26가길 64,서울특별시 강서구 화곡동 1073-36 101호,서울특별시 강서구 화곡동 1073-36,126.836542822014,37.5400259865949,
야르르,서울특별시 강서구 공항대로 228,서울특별시 강서구 마곡동 800-5 117호,서울특별시 강서구 마곡동 800-5,126.832674163293,37.5586327456572,
팔공티 화곡아따이점,서울특별시 강서구 화곡로34길 23,서울특별시 강서구 화곡동 61-9 명주캐슬 101호,서울특별시 강서구 화곡동 61-9,126.845009015936,37.5435903107647,
커피사피엔스 염창 한강G트리타워점,서울특별시 강서구 양천로 738,서울특별시 강서구 염창동 261-4 한강G트리타워 1층 106호,서울특별시 강서구 염창동 261-4,126.877695605294,37.5486647303913,
우주라이크커피 화곡역점,서울특별시 강서구 화곡로 120,서울특별시 강서구 화곡동 1070-11 강서2차 크라운팰리스 101동 101호,서울특별시 강서구 화곡동 1070-11,126.835323345979,37.5400529440844,
카페 허니 힐(Cafe Honey Hill),서울특별시 강서구 화곡로58길 51,서울특별시 강서구 화곡동 1131-15 오성파크빌 101호,서울특별시 강서구 화곡동 1131-15,126.853813777352,37.5527292794912,
attirance 아띠랑스,서울특별시 강서구 화곡로13길 104,서울특별시 강서구 화곡동 1016-36 103호,서울특별시 강서구 화곡동 1016-36,126.833097646355,37.5445884198873,
빙츄르,서울특별시 강서구 마곡중앙6로 10,서울특별시 강서구 마곡동 773-1 마곡역센트럴푸르지오시티 1층 상가동 119호,서울특별시 강서구 마곡동 773-1,126.828207752706,37.560386517159,
얍얍커피(yapyap coffee),서울특별시 강서구 마곡서로 101,서울특별시 강서구 마곡동 768-2 1층 126호 ,서울특별시 강서구 마곡동 768-2,126.823605646871,37.5626706927393,
카페 딜런,서울특별시 강서구 강서로74길 40,서울특별시 강서구 가양동 115-10 1층 101호,서울특별시 강서구 가양동 115-10,126.843086317713,37.5668358316389,
텐퍼센트커피 신방화역점,서울특별시 강서구 초원로16길 3-11,서울특별시 강서구 방화동 908 힐스테이트 신방화역 지하1층 109호,서울특별시 강서구 방화동 908,126.815909319732,37.5672373491884,
빽다방(마곡수명산점),서울특별시 강서구 강서로47길 169,서울특별시 강서구 내발산동 750-12 웨스트엔드아트센터 103호,서울특별시 강서구 내발산동 750-12,126.826716924031,37.5534518023057,
푸른초장,서울특별시 강서구 공항대로59다길 147,서울특별시 강서구 염창동 264-30 염창교회 1층 ,서울특별시 강서구 염창동 264-30,126.870763883569,37.5502570690936,
르네의 케익,서울특별시 강서구 화곡로21길 71,서울특별시 강서구 화곡동 1168 스위트드림아파트 119호,서울특별시 강서구 화곡동 1168,126.836168602837,37.5439708514164,
빽다방 강서구청점,서울특별시 강서구 화곡로 318-1,서울특별시 강서구 화곡동 1117-10 1층 ,서울특별시 강서구 화곡동 1117-10,126.850480356355,37.5522879415161,
버터풀리,서울특별시 강서구 마곡중앙6로 10,서울특별시 강서구 마곡동 773-1 마곡역센트럴푸르지오시티 1층 103호,서울특별시 강서구 마곡동 773-1,126.828207752706,37.560386517159,
카페 아크,서울특별시 강서구 곰달래로31길 8,서울특별시 강서구 화곡동 872-22 1층 104호,서울특별시 강서구 화곡동 872-22,126.851506896409,37.531298033796,
픽업 커피,서울특별시 강서구 까치산로 71,서울특별시 강서구 화곡동 24-552 1층 ,서울특별시 강서구 화곡동 24-552,126.846823472657,37.5450781546055,
뿌루밀리 까치산역점,서울특별시 강서구 강서로 39,서울특별시 강서구 화곡동 343-57 1층 ,서울특별시 강서구 화곡동 343-57,126.846695520611,37.5313576591579,
오트 앤 아이보리,서울특별시 강서구 마곡중앙로 161-1,서울특별시 강서구 마곡동 760-2 마곡나루역캐슬파크 1층 112호,서울특별시 강서구 마곡동 760-2,126.827453357716,37.5678656599047,
컾 강서점,서울특별시 강서구 곰달래로 231,서울특별시 강서구 화곡동 839-12 1층 ,서울특별시 강서구 화곡동 839-12,126.858720666417,37.5319277633317,
세 주르(Ce Jour),서울특별시 강서구 강서로18다길 28,서울특별시 강서구 화곡동 332-20 1층 좌측호 ,서울특별시 강서구 화곡동 332-20,126.847245244247,37.5354666620108,
댓츠카페(That's cafe),서울특별시 강서구 개화동로17길 9,서울특별시 강서구 개화동 637-15 ,서울특별시 강서구 개화동 637-15,126.802484799611,37.5761771172594,
